SMILES,molar_mass,log_p_sat,c,volatility
CCC(=O)C(=O)C(=O)C,128.1259,-0.889410289700751,6.667417346461897,VOC
CC(C)(CC(=O)C(=O)CCO)C(CCC(=O)O)O,260.2836,-8.211124884224583,6.457329114277764e-07,SVOC
CC(CON(=O)=O)(C(C=O)CO)OO,209.154,-5.634512015109101,0.00019574251357102885,SVOC
CC(C)C(=O)C=CC(=O)OON(=O)=O,203.1495,-1.7569619513137056,1.4341177388765562,IVOC
CCC(=O)C(C(=O)C(=CC(=O)OO)C)O,216.188,-4.071092309756048,0.007404065895923258,IVOC
CC1=C(C)C(=O)C(C(C1=O)O)O,170.1626,-4.91721462968355,0.0008305781163008678,IVOC
CC(=O)CCC(=O)C(C)(C)CC(=O)C(=O)CCO,256.2949,-6.958607314841775,1.1372701770890132e-05,SVOC
CC(C=O)(C(CO)ON(=O)=O)ON(=O)=O,224.1256,-3.052566278112949,0.08010436616382594,IVOC
CCCC(=O)CC(=O)OON(=O)=O,191.1388,-1.8601209135987635,1.0640424212886375,IVOC
CCCC1C=CC(=O)O1,126.1531,-2.876148359032914,0.06768315101855717,IVOC
CC(C(C)(CCO)O)O,134.1736,-4.364516253185088,0.002338200884844108,IVOC
C=CCl,62.4982,2.330413773349191,5395.25882882759,VOC
CC(OC=O)ON(=O)=O,135.0755,0.1335389083702175,74.10482626754148,VOC
CC(CO)(C(C=O)CO)ON(=O)=O,193.1546,-4.8996294548824375,0.0009817628667953204,IVOC
C=CCCCC,84.1595,1.3242824552976926,716.335712490164,VOC
CC(COO)OC(=O)C,134.1305,-1.3788237182249647,2.261699106983961,IVOC
CCC(C=O)OO,104.1045,-1.0767559813697236,3.5192046477546484,VOC
C(C(=O)OON(=O)=O)OC=O,165.0584,-0.2448877336049288,37.886187005345136,VOC
CC(=O)C(CC(C(=O)C)OO)CO,190.1938,-5.106793246940152,0.0005999763199872694,IVOC
CCCC(=CC=O)C(=O)O,142.1525,-3.567030709125594,0.015540135242638295,IVOC
CC(=CC(=O)OO)C(=O)C(C=O)O,188.1348,-3.3169529617611504,0.03658029264678946,IVOC
CCCC(=O)C(C=O)O,130.1418,-1.3819519032879073,2.17869234343518,IVOC
CC(C)OC(C)ON(=O)=O,149.1451,-0.640164517660112,13.777660319552874,VOC
CCC1=CC(=O)C(C)(C(C1=O)ON(=O)=O)OO,245.1861,-5.060980223551334,0.0008595014692049811,IVOC
C(=O)C(C(C=O)O)O,118.088,-2.001304841688344,0.47493254056547235,IVOC
CC(=O)C(C(C1C(C=O)O1)O)OO,190.1507,-5.072116589669293,0.0006496992121271303,IVOC
CCC(=C(C)C(=O)OO)C(=O)C=O,186.162,-2.1101382787418115,0.5827519810855029,IVOC
CC(CCC(C)(C)O)OO,148.2001,-3.519993057042849,0.018054540545224217,IVOC
CC1=C(C(C2(C(C1(C)OO2)O)N(=O)=O)(O)OO)N(=O)=O,294.1724,-5.392544976785332,0.0004806046275893097,IVOC
CC(CC(=O)OO)O,120.1039,-1.8728952016351923,0.649221523734036,IVOC
CC(=O)C(CCC(=O)COO)CC=O,202.2045,-6.844663962534939,1.1664277821375042e-05,SVOC
CC(C=O)(C(CO)O)O,134.1305,-2.826813731587726,0.08062037486617468,IVOC
Cc1cc(C)cc(c1)C(=O)C=O,162.1852,-2.5900668766687054,0.1681416656401411,IVOC
CCC(CCON(=O)=O)O,149.1451,-1.9208187539523751,0.7219734665267882,IVOC
CCC(=O)C(C(=O)C)O,130.1418,-1.3001622741327543,2.6301803953277716,IVOC
C(COCON(=O)=O)O,137.0914,-1.9318141382538383,0.6470339585865392,IVOC
CC(=O)CCC1C(CC1(C)C)C(CCC=O)(CON(=O)=O)O,315.3621,-7.844663962534939,1.8191836228829024e-06,SVOC
CCCC(=O)C(C(C=O)O)O,160.1678,-2.7772835288524167,0.1079003075934044,IVOC
CC(C)C12C=CC(C(C1O)OO2)OO,202.2045,-5.995678626217358,8.238406013698456e-05,SVOC
CCCC(C(=O)OON(=O)=O)ON(=O)=O,224.1256,-0.785156151952302,14.827444752672058,VOC
CC(=C(C)C(=O)OO)C(=O)C=O,172.1354,-1.9065783148377649,0.8610391122357209,IVOC
CC(C(=O)OON(=O)=O)O,151.0749,-0.258060922270801,33.6404963078012,VOC
C(COO)O,78.0672,-2.65169513695184,0.07022705675181933,IVOC
CC1(C)C2CC1C(C)(C(C2)OO)ON(=O)=O,231.2457,-4.142064735280571,0.006725737788597939,IVOC
CCOCCO,90.121,-0.3045183235098025,18.031783313320883,VOC
CC(=O)OC(=O)CCOO,148.114,-3.8297382846050425,0.008842780144486816,IVOC
CC(=O)C(=O)CC(CC=O)OO,174.1513,-4.924453038607469,0.0008359969314879971,IVOC
Cc1cccc(c1)CON(=O)=O,167.162,-2.151810883008601,0.4753983574337085,IVOC
C=C(C=O)CO,86.0892,-1.1561445773768388,2.424013844675059,IVOC
CC(=CC(=O)OON(=O)=O)CON(=O)=O,222.1097,-1.5934598195660448,2.284750111627724,IVOC
C(C=O)C(CO)O,104.1045,-2.282329496997738,0.219215373046292,IVOC
CC(CO)(C(CC=O)CC=O)O,174.1944,-4.651695136951839,0.001567003813976821,IVOC
CCC(=O)C(C(C)(C=O)OO)O,176.1672,-2.6655462488490693,0.15350050342262148,IVOC
CC(=O)CCC1C(CC1(C)C)C(=O)CC(=O)C=O,252.3062,-6.31695296176115,4.905756209164594e-05,SVOC
CCC(=O)CC(=O)O,116.1152,-3.321481620959886,0.022342844083063664,IVOC
COC(=O)CCC(=O)OO,148.114,-2.449771646944906,0.21210722643870406,IVOC
C(CC(=O)CC(=O)O)C=O,144.1253,-5.619788758288394,0.0001395347784878127,SVOC
CC(C)(CO)C(=O)OO,134.1305,-1.6020599913279625,1.3526908534593063,IVOC
CCC(=O)CCC(=O)O,130.1418,-4.0695604052333,0.004472881630377763,IVOC
CC(C=O)OC(=O)C(=O)C,144.1253,-2.614393726401688,0.1412789632189102,IVOC
CCC12C(=C(C(C(C1ON(=O)=O)(N(=O)=O)OO2)(O)OO)N(=O)=O)C,353.1965,-5.892790030352131,0.000182371664619312,SVOC
C(CC(=O)C(C=O)O)C=O,144.1253,-3.1745738822321767,0.03889531950347778,IVOC
c1ccc(cc1)CC(=O)OON(=O)=O,197.1449,-2.1687703061329366,0.539195478607802,IVOC
CCc1cc(C)cc(c1)C(C)OO,180.2435,-4.001304841688344,0.0072491280549600925,IVOC
CCC(COC(=O)C)O,132.1577,-1.7931741239681502,0.8583202308998852,IVOC
CC(CO)C(C)CO,118.1742,-3.486782399932061,0.01554072488577553,IVOC
CC1(C=O)C(C)(C(C(C=O)OO)O)O1,204.1773,-4.943095148663527,0.000938951822176699,IVOC
CCCC(=O)C(C)ON(=O)=O,161.1558,-1.2798406965940432,3.4129996603906365,VOC
C=C(C)C1CCC(C)(C(=O)C1)O,168.2328,-3.4762535331884354,0.022666691891003912,IVOC
CC(C)(COO)OC=O,134.1305,-1.712198270069774,1.0496881022844218,IVOC
CC(CO)(C(CC=O)CO)ON(=O)=O,207.1812,-6.067526235322847,7.154101708318594e-05,SVOC
CCC(CC(=O)C=O)O,130.1418,-1.563837352959244,1.4332120717055519,IVOC
CC(C)C(=O)C(=O)C(C1C(C=O)O1)O,200.1886,-4.4156687756324695,0.0031009985846243843,IVOC
C=C(CCC=O)C(=O)COO,158.1519,-4.131943638176958,0.004708274520630633,IVOC
CCCC(=CC(=O)C=O)C(=O)OO,186.162,-2.087246696328677,0.6142926810927078,IVOC
CCC(=O)COO,104.1045,-1.705533773838407,0.8273070591976922,IVOC
CC(C)(CC(=O)O)CO,132.1577,-4.273272790973428,0.002841519770618875,IVOC
C(C(Cl)(Cl)O)(Cl)O,165.403,-3.339134521996131,0.030559050881792345,IVOC
CCC(C)(CCO)O,118.1742,-2.943095148663528,0.054344866164981825,IVOC
CSC=O,76.1176,1.0,307.0549392040561,VOC
C(C(Cl)(Cl)O)(Cl)(Cl)O,199.8481,-2.5316526695878427,0.23701637704670878,IVOC
CC1=C(C)C(C2C(C1(C)OO2)O)(O)O,202.2045,-6.30189945437661,4.0702619810252836e-05,SVOC
CC(C(C=O)O)OO,120.1039,-3.213248577854438,0.029651012875017202,IVOC
CC(C)CC(C)OO,118.1742,-1.3819519032879073,1.9783438121462718,IVOC
CC(=CC(=O)C)C(=O)OO,144.1253,-1.4559319556497243,2.0348821862806004,IVOC
CS(=O)O,80.1063,-3.6675615400843946,0.006947621235322455,IVOC
CCCc1cccc(c1O)O,152.1904,-3.549750891680639,0.01731280223428268,IVOC
CCCC(CCC(=O)CC)O,158.238,-2.9956786262173574,0.0644708149816457,IVOC
CCCC(C(=O)C)OO,132.1577,-2.2676062401770314,0.28788380415275655,IVOC
CC(C(C)O)O,90.121,-1.9706162223147905,0.38899209970268817,IVOC
CCC(=O)C=C(C)C1C(CC)(C(=O)OON(=O)=O)O1,273.2393,-4.690369832574101,0.0022485592342021327,IVOC
C(C(Cl)(Cl)O)O,130.958,-2.8297382846050425,0.07818523584277681,IVOC
CC1(C)C2CC1C(=O)CC2O,154.2063,-4.293282217663242,0.003166291539714026,IVOC
CC(C)C12C=CC(C(C1O)OO2)(O)O,202.2045,-6.73754891026957,1.4927012876305148e-05,SVOC
CC1(C=O)C(C(=O)OON(=O)=O)O1,191.0957,-1.321481620959886,3.677056431926147,VOC
C=C(C)C(CC=O)CC(C(=O)C)O,184.2322,-3.896196279044043,0.009438440893097713,IVOC
CC(C)(C=O)C(C=O)C(=O)CC(=O)OON(=O)=O,261.1855,-4.250263684430939,0.005921290657718624,IVOC
CC(C)C(=O)C(=O)C(C(=O)OON(=O)=O)O,235.1483,-2.30715308072277,0.4676487350034096,IVOC
C(CCCON(=O)=O)CC=O,161.1558,-2.260427655549908,0.35690225020084954,IVOC
CC(C)(C(=O)CON(=O)=O)OO,179.1281,-2.7375489102695707,0.13223481451738578,IVOC
CC(CO)C(=O)O,104.1045,-3.576754126063192,0.01112874978108571,IVOC
CC(OC(C)(C)C)ON(=O)=O,163.1717,-1.0762380391712998,5.522526395888408,VOC
CC(C)CCC(=O)C,114.1855,-0.4989407377822484,14.601626034023232,VOC
CC(C)(CO)ON(=O)=O,135.1186,-0.9281179926938746,6.431735044173471,VOC
CCC1C(C(C)(C(=O)O1)O)O,160.1678,-5.896196279044043,8.205592254109203e-05,SVOC
CCC12C(C=CC(C)(C1O)OO2)ON(=O)=O,231.2026,-3.85078088734462,0.013150517016355721,IVOC
CCC(=O)C(O)OC(=O)C,146.1412,-2.6458915608525992,0.13323309281365883,IVOC
CC(C(CO)O)(C(=O)OON(=O)=O)ON(=O)=O,256.1244,-2.1555228242543185,0.7222027387542707,IVOC
CC12C=CC(C(C)(C1ON(=O)=O)OO2)(O)OO,249.1748,-5.686132779630847,0.00020706292278563248,SVOC
CCC(=O)OC(=O)C(=O)C,144.1253,-1.2724587429714436,3.1046488213538304,VOC
CCC(=O)CC(C(=O)C)OO,160.1678,-3.3675427078152755,0.027718102968605097,IVOC
CCC1C(=O)C(C(=O)O1)ON(=O)=O,189.1229,-3.1778319206319825,0.05065743540639607,IVOC
CC(C)(CO)CO,104.1476,-2.505845405981557,0.13107952583514834,IVOC
CC(C(CO)ON(=O)=O)(C(=O)OON(=O)=O)ON(=O)=O,301.122,-1.958607314841775,1.3361837097242182,IVOC
C1CC(=O)C(CC1=O)O,128.1259,-3.812479279163537,0.007959552491125056,IVOC
CCC(=O)C(C(=O)C)OO,146.1412,-2.032452023781138,0.5470810182790947,IVOC
C(=CC(=O)OO)CO,118.088,-3.032452023781138,0.044206358840998806,IVOC
CC(C)(C)C=O,86.1323,1.0128372247051722,357.87739739831113,VOC
CC(C)(C(=O)OON(=O)=O)OC,179.1281,-0.4365189146055893,26.44696290347717,VOC
C=CC(=O)COO,102.0886,-1.7670038896078462,0.7042135217294098,IVOC
C(C(Cl)OO)O,112.5123,-2.43297363384094,0.16747784735673404,IVOC
CCC12C=C(C)C(=O)C(C)(C1O)OO2,198.2158,-4.869666231504994,0.0010794512644208753,IVOC
CCC(C)CCO,102.1748,-1.0462403082667713,3.7053948134157855,VOC
CC1(C)C2CCC(=O)C1C2=O,152.1904,-2.752026733638193,0.10866546083219986,IVOC
CCC(CC)O,88.1482,-0.1493537648169334,25.211035550372596,VOC
COCON(=O)=O,107.0654,0.9111576087399766,351.99602074427236,VOC
CCC(=O)C(C(C)(C=O)O)O,160.1678,-2.489454989793388,0.2093395189237306,IVOC
C(C(Cl)(Cl)OO)(Cl)O,181.4024,-2.343901797987168,0.3314913740747455,IVOC
CC(CO)ON(=O)=O,121.092,-0.958607314841775,5.37327587416147,VOC
CC(COC(=O)C)OO,134.1305,-1.723538195826756,1.0226342852152355,IVOC
C=CC(CO)O,88.1051,-2.0433514207947967,0.32164783233156174,IVOC
C=C1CCC(C(C)(CCC2C1CC2(C)C)O)O,238.3657,-6.540607512240769,2.7692824353746945e-05,SVOC
CC1(C)CC(=O)C1CCC(=O)OC,184.2322,-3.866461091629783,0.010107306783159747,IVOC
CCCCC(C=O)O,116.1583,-0.8239087409443188,7.028659550067233,VOC
CC1=C(C)C(=O)C=CC1=O,136.1479,-1.8860566476931635,0.713978773692784,IVOC
CC(C=O)(C(C(=O)OON(=O)=O)O)ON(=O)=O,254.1085,-1.1542819820333414,7.185685607945132,VOC
CC(=O)C(=O)OC(=O)C(=O)C,158.1088,-1.6989700043360187,1.275607427759842,IVOC
C=C(CCC=O)C(=O)OON(=O)=O,189.1229,-1.614393726401688,1.8538790367099753,IVOC
C1=CC(=O)OC1=O,98.0569,-1.6946486305533763,0.7990252982941811,IVOC
CCC(=O)C=CC=O,112.1265,-0.958607314841775,4.9754452590110505,VOC
COCCO,76.0944,-0.0096611452123985,30.020820172630515,VOC
CC(C)C1C(C(C(=O)O1)O)O,160.1678,-6.078313524516398,5.39501537967022e-05,SVOC
CCC(C)ON(=O)=O,119.1192,0.6127838567197355,197.013790145179,VOC
CC(=O)C(=O)OC(=O)C,130.0987,-1.0525662781129492,4.649836476617455,VOC
CC1(C)C2CC1C(=O)CC2=O,152.1904,-3.2716462179787715,0.03284520991255758,IVOC
C(=O)(C(Cl)(Cl)O)OO,160.9409,-0.3251388592621884,30.708497481948317,VOC
CC(=O)CCC(=O)COO,146.1412,-3.8041003475907664,0.009255573261833823,IVOC
CCC(=O)CC(C(C)O)ON(=O)=O,191.1818,-3.1592667653881934,0.05344545541545444,IVOC
CCCCCCC(C(=O)CC(=O)CC)O,214.3013,-4.338187314462739,0.003967971026814852,IVOC
CBr,94.9385,1.9425041061680808,3354.883727648648,VOC
C=CC(=O)C=O,84.0734,0.7589118923979735,194.67110976356767,VOC
CC(=O)CCC(C)ON(=O)=O,161.1558,-1.714442690992226,1.2546836846769398,IVOC
CC(C(C)O)C(=O)OO,134.1305,-1.8297382846050425,0.8007929852479098,IVOC
CC(C)(CO)OO,106.1204,-2.562249437179612,0.11729525463053184,IVOC
C(CC(CC(=O)OON(=O)=O)O)C=O,207.1382,-2.910094888560602,0.10277708849417255,IVOC
CC(CCO)O,90.121,-2.585026652029182,0.09452144478756916,IVOC
CC(C(C)OO)ON(=O)=O,151.118,-1.2588484011482148,3.358913325532314,VOC
CC(C=O)(C(CO)O)OO,150.1299,-3.785156151952302,0.00993212197970326,IVOC
CC(C(C)(C)O)ON(=O)=O,149.1451,-1.3625102704874892,2.611137370605217,IVOC
CCC12C=CC(C(C1ON(=O)=O)OO2)(O)O,233.1754,-6.279014255846261,4.9476557656157924e-05,SVOC
Cc1ccccc1C(C)O,136.191,-2.692503962086787,0.11152582586291925,IVOC
CC(CO)(C(CON(=O)=O)O)OO,197.1433,-4.181774106386045,0.005232857603150837,IVOC
Cc1ccc(C)c(c1C)O,136.191,-2.0746879085003505,0.46258495259398014,IVOC
CC(C)(CC=O)O,102.1317,-0.8507808873446201,5.809124372992938,VOC
CC(=O)C1CCC(C)(C(C1)O)ON(=O)=O,217.2191,-4.761953896871205,0.0015159159215728728,IVOC
CCCCC(C(CC(=O)CC)O)O,188.264,-4.089375595110798,0.006181910140951678,IVOC
C(=O)C(=O)CO,88.0621,0.0293837776852096,38.01052050379835,VOC
CC(=O)C,58.0791,1.2671717284030135,433.43363244668274,VOC
C(=CCO)C=O,86.0892,-3.090979145788844,0.028164401547728833,IVOC
COC(=O)CCC(=O)OON(=O)=O,193.1116,-1.8477116556169435,1.106184854075656,IVOC
CC(CC(=O)C(C)ON(=O)=O)O,177.1552,-2.7986028756795487,0.11362712811942965,IVOC
CCC(=O)C(C(C1(C)C(C=O)O1)O)OO,218.2039,-5.528708288941061,0.0002605464864050106,SVOC
CC(=O)C(CO)OO,120.1039,-2.705533773838407,0.09544525386239183,IVOC
CC(=CC=O)C(=O)C,112.1265,-1.2182446253475312,2.736494892456077,IVOC
CCC(CCCO)OO,134.1736,-3.3169529617611504,0.026088259872566213,IVOC
CC(C)(CCOO)O,120.147,-3.095284454721319,0.0389188032909359,IVOC
CC(C(=O)OO)ON(=O)=O,151.0749,-0.2848326421515421,31.6293796807044,VOC
CCc1cccc(C)c1,120.1916,-0.6736641390712486,10.278765987547825,VOC
C=C(CCC=O)C1(CC(C)(C)C1CCO)OO,242.3114,-7.247951552180561,5.52272344246654e-06,SVOC
CC(=O)C(CC=O)C(=O)OON(=O)=O,205.1223,-2.3142582613977365,0.4013152076209658,IVOC
C(C=O)COO,90.0779,-2.191789027075778,0.2336470096472691,IVOC
CC(=O)COC(=O)COO,148.114,-4.130181792020672,0.004427364923692387,IVOC
CC(=O)C(C(C=O)O)OO,148.114,-3.9706162223147903,0.006393091050406009,IVOC
C=C(CCO)C1(CC(C)(C)C1CC=O)O,212.2854,-3.962573502059376,0.009334211252599997,IVOC
CC(C)(CC=O)ON(=O)=O,147.1293,-0.7544873321858502,10.445827213322303,VOC
CC(=O)CCC(=O)C(C)(C)CC(=O)C(CCO)(CO)OO,304.3362,-10.216096420727265,7.464284672699198e-09,LVOC
CC1(C)C(CC1OO)C(=O)CC=O,186.2051,-5.370590400897281,0.0003199868801847892,IVOC
CCc1ccc(c(c1O)O)N(=O)=O,183.1614,-2.847711655616944,0.10491879645308337,IVOC
CC(C)CC(=O)OON(=O)=O,163.1287,0.1038037209559568,83.57282781825701,VOC
CC1(C)C2CCC(CO)(C1C2)OO,186.2481,-4.703334809738469,0.0014876064151299365,IVOC
CCC(=O)C(C(C1C(C=O)O1)O)ON(=O)=O,233.1754,-5.621602099051862,0.00022480793307645905,SVOC
CC1=C(C(C2(C)C(C)(C1(N(=O)=O)OO2)O)(O)OO)O,279.2008,-6.542118103266008,3.2324331823665934e-05,SVOC
CCCC12C=CC(=O)C(C1O)OO2,184.1892,-5.293282217663241,0.000378192528882864,IVOC
CC(=O)C(C)(C(C=O)O)OO,162.1406,-3.1372724716820253,0.04768154348409067,IVOC
CC(C=O)(C(C(=O)OO)O)ON(=O)=O,209.111,-2.8068754016455384,0.13159290625474665,IVOC
CC(=O)CCC(C(=O)C)C(=O)OON(=O)=O,233.1754,-3.283162276700476,0.04900624817273432,IVOC
CC(C)c1cc(cc(c1O)N(=O)=O)N(=O)=O,226.1861,-3.9430951486635273,0.01040163871037775,IVOC
CCC1=CC2(CC)C(C(C)(C1ON(=O)=O)OO2)O,259.2558,-4.684029654543083,0.0021648600584898716,IVOC
CC(=O)C(C(C1(C)C(C=O)O1)O)O,188.1779,-4.55129368009492,0.0021330740819438853,IVOC
CCCCC(CC)ON(=O)=O,161.1989,-0.7644715530924511,11.18462743380354,VOC
CCCCC(CC(=O)C(C)OO)O,190.2368,-5.527243550682788,0.0002279197619254565,SVOC
CCCC(OCC(=O)C)OO,162.1837,-3.600326278518962,0.016421466049889387,IVOC
CCC(=O)CC(=O)CON(=O)=O,175.1394,-2.826813731587726,0.1052691526672674,IVOC
CC(=O)C(C(=O)C1(C)C(C)(C=O)O1)O,200.1886,-4.52432881167557,0.0024145796270903445,IVOC
CC(=O)C(C)OC(=O)C,130.1418,-1.4762535331884354,1.7534535968851814,IVOC
C(CBr)Br,187.8612,-0.4067139329795427,29.706682900094066,VOC
CCCC(=O)CCO,116.1583,-1.4436974992327127,1.686878292016136,IVOC
CC(=O)CCC(=O)C(C)(C)CC(=O)OO,216.231,-4.7594507517174005,0.0015177428874887811,IVOC
CCC(=O)C(OC(=O)C)OO,162.1406,-2.6757175447023074,0.13800830830100314,IVOC
CC(=O)CC(=O)C(=O)C(C)(C)C(=O)OON(=O)=O,261.1855,-3.790484985457369,0.017068489084527003,IVOC
CC1(C)CC(=O)C1CC=O,140.1797,-2.3400837999301496,0.2584236924488197,IVOC
CCC(=C)C,70.1329,1.9106244048892007,2302.9112614432347,VOC
CC(=O)C(=O)CC(=O)OO,146.0981,-2.1313555616051745,0.43553193787835465,IVOC
CC(CC(=O)CON(=O)=O)OO,179.1281,-4.085656842880559,0.0059325017879111345,IVOC
CC(=O)C(CC(C(=O)O)O)CO,176.1672,-6.059981844992337,6.18976567042145e-05,SVOC
C(Br)O,110.9379,-0.7328282715969863,8.279091269149639,VOC
CCCCOCOO,120.147,-1.7904849854573692,0.7851614113488934,IVOC
C(C(=O)C(CO)ON(=O)=O)O,165.1015,-3.619788758288394,0.015984286749450363,IVOC
c1ccc(cc1)C(=O)C=O,134.132,-1.6777807052660807,1.1362730238626644,IVOC
CC(=O)OCC=O,102.0886,-1.122628654130226,3.105128627976461,VOC
C1=CC(C2C(C1OO2)O)(O)O,160.1247,-6.679853713888946,1.3500057443910027e-05,SVOC
c1ccc(cc1)O,94.1112,-1.4921441283041692,1.2224417784853285,IVOC
CCc1cccc(c1OO)N(=O)=O,183.1614,-2.8728952016351923,0.09900787834305068,IVOC
CC(CO)(C(C(=O)O)ON(=O)=O)ON(=O)=O,240.125,-4.1791420105603,0.006412485093718086,IVOC
C=C(CC=O)C1CC(C)(C)C1CCC(=O)C,222.3233,-4.705533773838407,0.0017667789145918422,IVOC
CC(COC(=O)C)O,118.1311,-1.8386319977650247,0.690976458880496,IVOC
CC(=O)C=O,72.0627,1.421603926869831,767.4418141649705,VOC
C(C(C=O)Cl)Cl,126.9693,-0.6179829574251317,12.34374010326108,VOC
CC(C)C(=O)C=CC(C=O)O,156.1791,-3.5466816599529625,0.017892550726436657,IVOC
CC1=CC(=O)C(C)(C(C1=O)O)OO,186.162,-6.293282217663242,3.822432453254131e-05,SVOC
CC(C)(CC(=O)C(=O)CCO)C(CC=O)O,230.2576,-5.5934598195660445,0.00023685641703317419,SVOC
CC(=O)C(CC=O)CC(=O)OON(=O)=O,219.1489,-3.621602099051864,0.02112847720856463,IVOC
CCC12C=CC(=O)C(C1O)OO2,170.1626,-5.714442690992226,0.000132480641690965,SVOC
CC(C)C12C=CC(C(C1O)OO2)(O)OO,218.2039,-6.3655227298392685,3.793768095964848e-05,SVOC
CC(=O)C=CC(C)(C=O)O,142.1525,-3.1493537648169334,0.040656663789780625,IVOC
C=C(C)C(CCC(=O)O)CON(=O)=O,203.1925,-4.489454989793388,0.00265572856709714,IVOC
CC(C)(CC(=O)C(=O)CCO)C(=O)CCC(=O)O,258.2677,-9.30539480106643,5.1571088153497214e-08,LVOC
CCC(C)(CC(=O)OO)O,148.1571,-1.9507819773298185,0.6693780893397474,IVOC
CC1=C(C)C(C2(C)C(C1OO2)ON(=O)=O)(O)OO,263.2014,-5.308918507877031,0.0005213155607748069,IVOC
CCCC(C(C)O)ON(=O)=O,163.1717,-1.9281179926938743,0.7767081224253072,IVOC
CC(=O)C(C(C)(C=O)OO)O,162.1406,-2.570247719997592,0.17594424138848272,IVOC
CC1=C(C)C(=O)C(=O)C(C1=O)O,168.1467,-5.609064892896621,0.00016686085199063317,SVOC
CC(C(CCO)O)ON(=O)=O,165.1445,-4.0726296369609765,0.00563592855116912,IVOC
CCOC(C)ON(=O)=O,135.1186,-0.0501222959631252,48.565050206428495,VOC
CC(=CC(=O)OO)CON(=O)=O,177.1122,-1.7328282715969865,1.3217557468456531,IVOC
CC(CC(C)O)CO,118.1742,-3.653647025549361,0.010582947621601748,IVOC
CC1(C)C2CC1C(=O)C2,124.1803,-1.0649968485463452,4.313073483130115,VOC
C=C(CCC=O)C1(CC(C)(C)C1CCO)ON(=O)=O,271.3095,-6.33161408331,5.1001379004382696e-05,SVOC
CC(=O)CCC(C(C)(C)CC(=O)C(=O)CCO)O,258.3108,-5.55129368009492,0.000292805941912515,SVOC
CC(CO)(C(=O)CO)ON(=O)=O,179.1281,-3.115771230367396,0.055350747497441316,IVOC
C=C(CCC(=O)OON(=O)=O)C1CC(C)(C)C1CCC(=O)O,315.319,-7.164943898279883,8.700360410788117e-06,SVOC
CCC(=O)CCO,102.1317,-1.0195421077239,3.9386687238164875,VOC
C=C(C)C(CCC(=O)C)CO,156.2221,-3.042392712939905,0.05715849166023596,IVOC
C(C(C(=O)OO)Cl)Cl,158.9681,-0.9355420107730816,7.438733055932632,VOC
CC(=O)C1C(C)(C(=O)OON(=O)=O)O1,205.1223,-2.2668027348934308,0.4476526336555514,IVOC
C(C(=O)Cl)OO,110.4964,-0.4089353929735008,17.383760785763286,VOC
C(=O)C(C(C=O)OO)O,134.0874,-3.0660068361687576,0.046463522855253896,IVOC
CCC(=CC(=O)CC)C(=O)OON(=O)=O,217.176,-1.779891911959945,1.4542896698151666,IVOC
CCC(C=O)(C=O)OO,132.1146,-1.140261433802853,3.8585166769552606,VOC
CC(C=O)(COO)O,120.1039,-3.072116589669293,0.04103661422408422,IVOC
CC1(C)C(=O)CCC(=O)C1=O,154.1632,-3.939302159646388,0.007151704442077543,IVOC
CC(C)(C)ON(=O)=O,119.1192,0.6190933306267428,199.89691878144993,VOC
C=C(C)C(CCC(=O)C)OO,158.195,-3.0540392964224314,0.056348772219331045,IVOC
Cc1cc(C)cc(C)c1,120.1916,-0.6882461389442457,9.939372770977851,VOC
Cc1cc(C)c(c(c1)O)O,138.1638,-3.332547047110046,0.025916611798425908,IVOC
CCCCCCCCCC(CC)ON(=O)=O,231.3318,-3.42712839779952,0.034901005611812294,IVOC
CC(C)(CC(=O)COO)O,148.1571,-4.216096420727265,0.003633766770701489,IVOC
CCc1cc(C)cc(c1O)N(=O)=O,181.1885,-2.511449283499556,0.22511910184251757,IVOC
CC(C)CCC(C)O,116.2013,-1.3625102704874892,2.0343783130850963,IVOC
CC(=CCOO)CON(=O)=O,163.1287,-2.8068754016455384,0.10265638692636297,IVOC
CC(CCO)(COO)O,136.1464,-5.1432711096171175,0.0003948808326762527,IVOC
C(=O)C(C(CO)(CO)O)OO,166.1293,-6.086716098239582,5.4885943998928804e-05,SVOC
CC1=CCC(CC1)C(C)(CO)OO,186.2481,-5.103473782510445,0.0005920373005668634,IVOC
CCCC(C(=O)C)O,116.1583,-1.0282604091122218,4.39056933227533,VOC
CC(C)C(C(=O)O)ON(=O)=O,163.1287,-2.207608310501746,0.407993332656058,IVOC
CC(C)(CCO)OO,120.147,-3.440093374963888,0.017593431624669635,IVOC
C(C(Cl)ON(=O)=O)O,141.5105,-0.5466816599529624,16.21205269830224,VOC
CC(=O)C(=O)C(=O)C,114.0993,-0.6055483191737837,11.414730494566157,VOC
C(=O)(Cl)Cl,98.9161,2.296665190261531,7900.656431911751,VOC
CC(C)C12C=CC(C(C1ON(=O)=O)OO2)(O)OO,263.2014,-5.856985199745905,0.00014758220559612647,SVOC
C(=O)C(CON(=O)=O)O,135.0755,-1.5451551399914898,1.5529320210477446,IVOC
CCCl,64.5141,1.9319661147281728,2225.1114013809242,VOC
C(CO)CO,76.0944,-2.3914739664228057,0.12462630869210625,IVOC
C(=O)C1C(C=O)O1,100.0728,-1.329754146925876,1.8892651159982032,IVOC
CC1(C)C2CC1C(=O)C(C2)OO,170.2057,-3.3477536589966768,0.030828432437034318,IVOC
